Tenor,CapFloorVol,FwdSwpRate
20260430,0.01171973828125,0.027200000000000543
20260730,0.01123145751953125,0.02758257862997861
20270130,0.010560071472167969,0.02836143591510504
20280130,0.009644545043945314,0.030450003452683873
20310130,0.009758985847473145,0.03315000105240811
