Type,StartDate,Maturity,MarketQuote
dg,2025-12-30,2025-12-31,4.6
sw,2026-01-01,2026-01-12,4.5925
sw,2026-01-01,2026-03-04,4.4555
sw,2026-01-01,2026-04-03,4.414
sw,2026-01-01,2026-05-05,4.3955
sw,2026-01-01,2026-08-05,4.287
sw,2026-01-01,2026-11-04,4.196
sw,2026-01-01,2027-01-05,4.1305
sw,2026-01-01,2027-01-05,3.9955
sw,2026-01-01,2028-01-05,3.928
sw,2026-01-01,2029-01-03,3.831
sw,2026-01-01,2030-01-03,3.7685
sw,2026-01-01,2031-01-03,3.7305
sw,2026-01-01,2032-01-05,3.7135
sw,2026-01-01,2033-01-05,3.7045
sw,2026-01-01,2034-01-04,3.7025
sw,2026-01-01,2035-01-03,3.7045
sw,2026-01-01,2036-01-03,3.7105
sw,2026-01-01,2038-01-05,3.7295
sw,2026-01-01,2041-01-03,3.7525
sw,2026-01-01,2046-01-03,3.7385
sw,2026-01-01,2051-01-04,3.6635
sw,2026-01-01,2056-01-05,3.5735
sw,2026-01-01,2066-01-05,3.374
sw,2026-01-01,2076-01-03,3.174
