Type,StartDate,Maturity,MarketQuote
dg,2026-01-29,2026-01-30,5.7
sw,2026-01-30,2026-02-10,5.6925
sw,2026-01-30,2026-04-01,5.5555
sw,2026-01-30,2026-05-04,5.514
sw,2026-01-30,2026-06-03,5.4955
sw,2026-01-30,2026-09-02,5.387
sw,2026-01-30,2026-12-02,5.296
sw,2026-01-30,2027-02-03,5.2305
sw,2026-01-30,2027-02-03,5.0955
sw,2026-01-30,2028-02-02,5.028
sw,2026-01-30,2029-02-01,4.931
sw,2026-01-30,2030-02-01,4.8685
sw,2026-01-30,2031-02-03,4.8305
sw,2026-01-30,2032-02-03,4.8135
sw,2026-01-30,2033-02-02,4.8045
sw,2026-01-30,2034-02-01,4.8025
sw,2026-01-30,2035-02-01,4.8045
sw,2026-01-30,2036-02-01,4.8105
sw,2026-01-30,2038-02-03,4.8295
sw,2026-01-30,2041-02-01,4.8525
sw,2026-01-30,2046-02-01,4.8385
sw,2026-01-30,2051-02-01,4.7635
sw,2026-01-30,2056-02-02,4.6735
sw,2026-01-30,2066-02-03,4.474
sw,2026-01-30,2076-02-03,4.274
