Type,StartDate,Maturity,MarketQuote
dg,2026-08-14,2026-08-17,5.7
sw,2026-08-17,2026-08-26,5.6925
sw,2026-08-17,2026-10-21,5.5555
sw,2026-08-17,2026-11-19,5.514
sw,2026-08-17,2026-12-21,5.4955
sw,2026-08-17,2027-03-19,5.387
sw,2026-08-17,2027-06-21,5.296
sw,2026-08-17,2027-08-19,5.2305
sw,2026-08-17,2027-08-19,5.0955
sw,2026-08-17,2028-08-21,5.028
sw,2026-08-17,2029-08-21,4.931
sw,2026-08-17,2030-08-21,4.8685
sw,2026-08-17,2031-08-20,4.8305
sw,2026-08-17,2032-08-19,4.8135
sw,2026-08-17,2033-08-19,4.8045
sw,2026-08-17,2034-08-21,4.8025
sw,2026-08-17,2035-08-21,4.8045
sw,2026-08-17,2036-08-20,4.8105
sw,2026-08-17,2038-08-19,4.8295
sw,2026-08-17,2041-08-21,4.8525
sw,2026-08-17,2046-08-21,4.8385
sw,2026-08-17,2051-08-21,4.7635
sw,2026-08-17,2056-08-21,4.6735
sw,2026-08-17,2066-08-19,4.474
sw,2026-08-17,2076-08-19,4.274
