Term,Rate,PriceDate,NBD,StartDate,EndDate,PayDate
0.0027397260273972603,4.599710161339058,20260202,0,20260202,20260203,20260203
0.0273972602739726,4.648246765136718,20260202,2,20260203,20260212,20260212
0.17534246575342466,4.501426696777344,20260202,2,20260203,20260403,20260407
0.2547945205479452,4.451857089996338,20260202,2,20260203,20260504,20260506
0.336986301369863,4.425114631652832,20260202,2,20260203,20260603,20260605
0.5945205479452055,4.293001294136047,20260202,2,20260203,20260903,20260907
0.8438356164383561,4.181295394897461,20260202,2,20260203,20261203,20261207
1.0082191780821919,4.103447198867799,20260202,2,20260203,20270203,20270205
1.0082191780821919,3.972373485565186,20260202,2,20260203,20270203,20270205
2.0136986301369864,3.9013527631759644,20260202,2,20260203,20280203,20280207
3.0164383561643837,3.804247200489045,20260202,2,20260203,20290205,20290207
4.013698630136986,3.7414467036724104,20260202,2,20260203,20300204,20300206
5.010958904109589,3.703238993883133,20260202,2,20260203,20310203,20310205
6.010958904109589,3.6866655498743057,20260202,2,20260203,20320203,20320205
7.019178082191781,3.6781248748302464,20260202,2,20260203,20330203,20330207
8.01917808219178,3.6770938634872437,20260202,2,20260203,20340203,20340207
9.01917808219178,3.680251494050027,20260202,2,20260203,20350205,20350207
10.016438356164384,3.6879303753376016,20260202,2,20260203,20360204,20360206
12.016438356164384,3.711339145898819,20260202,2,20260203,20380203,20380205
15.021917808219179,3.7399265319108976,20260202,2,20260203,20410204,20410206
20.027397260273972,3.719721242785454,20260202,2,20260203,20460205,20460207
25.03013698630137,3.6101994663476953,20260202,2,20260203,20510203,20510207
30.03287671232877,3.4745153337717065,20260202,2,20260203,20560203,20560207
40.035616438356165,3.1613902226090422,20260202,2,20260203,20660203,20660205
50.04109589041096,2.838889874517917,20260202,2,20260203,20760203,20760205
