Term,Rate,PriceDate,NBD,StartDate,EndDate,PayDate
0.0027397260273972603,5.699554977839247,20260202,0,20260202,20260203,20260203
0.0273972602739726,5.760681152343751,20260202,2,20260203,20260212,20260212
0.17534246575342466,5.606922149658203,20260202,2,20260203,20260403,20260407
0.2547945205479452,5.5531535148620605,20260202,2,20260203,20260504,20260506
0.336986301369863,5.52203369140625,20260202,2,20260203,20260603,20260605
0.5945205479452055,5.376901745796203,20260202,2,20260203,20260903,20260907
0.8438356164383561,5.25328779220581,20260202,2,20260203,20261203,20261207
1.0082191780821919,5.1680406332016,20260202,2,20260203,20270203,20270205
1.0082191780821919,5.038363218307495,20260202,2,20260203,20270203,20270205
2.0136986301369864,4.967186450958252,20260202,2,20260203,20280203,20280207
3.0164383561643837,4.870274931192399,20260202,2,20260203,20290205,20290207
4.013698630136986,4.807576775550841,20260202,2,20260203,20300204,20300206
5.010958904109589,4.769401490688324,20260202,2,20260203,20310203,20310205
6.010958904109589,4.752967119216919,20260202,2,20260203,20320203,20320205
7.019178082191781,4.744577169418335,20260202,2,20260203,20330203,20330207
8.01917808219178,4.743821263313293,20260202,2,20260203,20340203,20340207
9.01917808219178,4.747306436300276,20260202,2,20260203,20350205,20350207
10.016438356164384,4.755500823259354,20260202,2,20260203,20360204,20360206
12.016438356164384,4.780286893248557,20260202,2,20260203,20380203,20380205
15.021917808219179,4.810701221227645,20260202,2,20260203,20410204,20410206
20.027397260273972,4.788273558020592,20260202,2,20260203,20460205,20460207
25.03013698630137,4.664985626935958,20260202,2,20260203,20510203,20510207
30.03287671232877,4.5088438987731925,20260202,2,20260203,20560203,20560207
40.035616438356165,4.136925429105759,20260202,2,20260203,20660203,20660205
50.04109589041096,3.740338936448098,20260202,2,20260203,20760203,20760205
