Term,Rate,PriceDate,NBD,StartDate,EndDate,PayDate
0.0027397260273972603,4.599710161339058,20260813,0,20260813,20260814,20260814
0.03287671232876712,4.648571014404297,20260813,2,20260814,20260825,20260825
0.17534246575342466,4.501426696777344,20260813,2,20260814,20261014,20261016
0.26575342465753427,4.450722217559814,20260813,2,20260814,20261116,20261118
0.3424657534246575,4.424563407897948,20260813,2,20260814,20261214,20261216
0.5917808219178082,4.293256640434265,20260813,2,20260814,20270315,20270317
0.8410958904109589,4.1815345287323,20260813,2,20260814,20270614,20270616
1.0136986301369864,4.102987170219422,20260813,2,20260814,20270816,20270818
1.0136986301369864,3.9719398021698002,20260813,2,20260814,20270816,20270818
2.010958904109589,3.9016202688217163,20260813,2,20260814,20280814,20280816
3.010958904109589,3.8043353557586674,20260813,2,20260814,20290814,20290816
4.010958904109589,3.741477102041245,20260813,2,20260814,20300814,20300816
5.016438356164383,3.703016072511672,20260813,2,20260814,20310814,20310818
6.019178082191781,3.6865746080875397,20260813,2,20260814,20320816,20320818
7.016438356164383,3.678137034177781,20260813,2,20260814,20330815,20330817
8.013698630136986,3.6770893037319174,20260813,2,20260814,20340814,20340816
9.013698630136986,3.680279612541199,20260813,2,20260814,20350814,20350816
10.021917808219179,3.68796406686306,20260813,2,20260814,20360814,20360818
12.021917808219179,3.711305961012841,20260813,2,20260814,20380816,20380818
15.01917808219178,3.73993793129921,20260813,2,20260814,20410814,20410816
20.02191780821918,3.719736948609352,20260813,2,20260814,20460814,20460816
25.024657534246575,3.6103291660547265,20260813,2,20260814,20510814,20510816
30.03013698630137,3.4746647924184804,20260813,2,20260814,20560814,20560816
40.04109589041096,3.161368310451508,20260813,2,20260814,20660816,20660818
50.04931506849315,2.838658213615418,20260813,2,20260814,20760814,20760818
