Type,StartDate,Maturity,MarketQuote
dg,2026-01-20,2026-01-21,5.7
sw,2026-01-21,2026-01-30,5.6925
sw,2026-01-21,2026-03-25,5.5555
sw,2026-01-21,2026-04-23,5.514
sw,2026-01-21,2026-05-25,5.4955
sw,2026-01-21,2026-08-25,5.387
sw,2026-01-21,2026-11-25,5.296
sw,2026-01-21,2027-01-25,5.2305
sw,2026-01-21,2027-01-25,5.0955
sw,2026-01-21,2028-01-25,5.028
sw,2026-01-21,2029-01-24,4.931
sw,2026-01-21,2030-01-23,4.8685
sw,2026-01-21,2031-01-23,4.8305
sw,2026-01-21,2032-01-23,4.8135
sw,2026-01-21,2033-01-25,4.8045
sw,2026-01-21,2034-01-25,4.8025
sw,2026-01-21,2035-01-24,4.8045
sw,2026-01-21,2036-01-23,4.8105
sw,2026-01-21,2038-01-25,4.8295
sw,2026-01-21,2041-01-23,4.8525
sw,2026-01-21,2046-01-24,4.8385
sw,2026-01-21,2051-01-25,4.7635
sw,2026-01-21,2056-01-25,4.6735
sw,2026-01-21,2066-01-25,4.474
sw,2026-01-21,2076-01-23,4.274
