Type,StartDate,Maturity,MarketQuote
dg,2025-12-16,2025-12-17,5.7
sw,2025-12-18,2025-12-29,5.6925
sw,2025-12-18,2026-01-21,5.5555
sw,2025-12-18,2026-02-20,5.514
sw,2025-12-18,2026-03-20,5.4955
sw,2025-12-18,2026-06-22,5.387
sw,2025-12-18,2026-09-22,5.296
sw,2025-12-18,2026-12-22,5.2305
sw,2025-12-18,2026-12-22,5.0955
sw,2025-12-18,2027-12-22,5.028
sw,2025-12-18,2028-12-20,4.931
sw,2025-12-18,2029-12-20,4.8685
sw,2025-12-18,2030-12-20,4.8305
sw,2025-12-18,2031-12-22,4.8135
sw,2025-12-18,2032-12-22,4.8045
sw,2025-12-18,2033-12-21,4.8025
sw,2025-12-18,2034-12-20,4.8045
sw,2025-12-18,2035-12-20,4.8105
sw,2025-12-18,2037-12-22,4.8295
sw,2025-12-18,2040-12-20,4.8525
sw,2025-12-18,2045-12-20,4.8385
sw,2025-12-18,2050-12-21,4.7635
sw,2025-12-18,2055-12-22,4.6735
sw,2025-12-18,2065-12-22,4.474
sw,2025-12-18,2075-12-20,4.274
