Type,StartDate,Maturity,MarketQuote
dg,2025-12-16,2025-12-17,4.6
sw,2025-12-18,2025-12-29,4.5925
sw,2025-12-18,2026-01-21,4.4555
sw,2025-12-18,2026-02-20,4.414
sw,2025-12-18,2026-03-20,4.3955
sw,2025-12-18,2026-06-22,4.287
sw,2025-12-18,2026-09-22,4.196
sw,2025-12-18,2026-12-22,4.1305
sw,2025-12-18,2026-12-22,3.9955
sw,2025-12-18,2027-12-22,3.928
sw,2025-12-18,2028-12-20,3.831
sw,2025-12-18,2029-12-20,3.7685
sw,2025-12-18,2030-12-20,3.7305
sw,2025-12-18,2031-12-22,3.7135
sw,2025-12-18,2032-12-22,3.7045
sw,2025-12-18,2033-12-21,3.7025
sw,2025-12-18,2034-12-20,3.7045
sw,2025-12-18,2035-12-20,3.7105
sw,2025-12-18,2037-12-22,3.7295
sw,2025-12-18,2040-12-20,3.7525
sw,2025-12-18,2045-12-20,3.7385
sw,2025-12-18,2050-12-21,3.6635
sw,2025-12-18,2055-12-22,3.5735
sw,2025-12-18,2065-12-22,3.374
sw,2025-12-18,2075-12-20,3.174
