Term,Rate,PriceDate,NBD,StartDate,EndDate,PayDate
0.00821917808219178,5.69866521139638,20260116,0,20260116,20260119,20260119
0.03561643835616438,5.7477760314941415,20260116,2,20260120,20260129,20260129
0.18356164383561643,5.611315727233886,20260116,2,20260120,20260320,20260324
0.26301369863013696,5.557895660400391,20260116,2,20260120,20260420,20260422
0.3452054794520548,5.526386737823487,20260116,2,20260120,20260520,20260522
0.6027397260273972,5.381374359130859,20260116,2,20260120,20260820,20260824
0.8547945205479452,5.257257819175719,20260116,2,20260120,20261120,20261124
1.0164383561643835,5.172381520271301,20260116,2,20260120,20270120,20270122
1.0164383561643835,5.043751835823058,20260116,2,20260120,20270120,20270122
2.021917808219178,4.970171570777893,20260116,2,20260120,20280120,20280124
3.0246575342465754,4.87254112958908,20260116,2,20260120,20290122,20290124
4.021917808219178,4.809511125087738,20260116,2,20260120,20300122,20300123
5.019178082191781,4.770977646112441,20260116,2,20260120,20310121,20310122
6.019178082191781,4.754259556531906,20260116,2,20260120,20320120,20320122
7.027397260273973,4.7456940561532965,20260116,2,20260120,20330120,20330124
8.027397260273972,4.744799837470054,20260116,2,20260120,20340120,20340124
9.027397260273972,4.748173549771308,20260116,2,20260120,20350122,20350124
10.024657534246575,4.756223544478416,20260116,2,20260120,20360122,20360123
12.024657534246575,4.780917659401893,20260116,2,20260120,20380120,20380122
15.03013698630137,4.811140477657318,20260116,2,20260120,20410122,20410123
20.035616438356165,4.7886515110731125,20260116,2,20260120,20460122,20460124
25.03835616438356,4.665327101945878,20260116,2,20260120,20510120,20510124
30.041095890410958,4.509170681238174,20260116,2,20260120,20560120,20560124
40.04383561643836,4.137246131896973,20260116,2,20260120,20660120,20660122
50.04931506849315,3.7406606525182724,20260116,2,20260120,20760120,20760122
