Tenor,CapFloorVol,FwdSwpRate
20260407,0.01171973828125,0.027500000000000534
20260707,0.01123145751953125,0.02749171998259582
20270107,0.010987317138671876,0.027499990246626686
20280107,0.009980238067626952,0.029300004440977346
20310107,0.00981239155578613,0.031900001822319834
