Type,StartDate,Maturity,MarketQuote
dg,2025-12-17,2025-12-18,5.7
sw,2025-12-19,2025-12-30,5.6925
sw,2025-12-19,2026-01-21,5.5555
sw,2025-12-19,2026-02-23,5.514
sw,2025-12-19,2026-03-23,5.4955
sw,2025-12-19,2026-06-23,5.387
sw,2025-12-19,2026-09-23,5.296
sw,2025-12-19,2026-12-23,5.2305
sw,2025-12-19,2026-12-23,5.0955
sw,2025-12-19,2027-12-22,5.028
sw,2025-12-19,2028-12-21,4.931
sw,2025-12-19,2029-12-21,4.8685
sw,2025-12-19,2030-12-23,4.8305
sw,2025-12-19,2031-12-23,4.8135
sw,2025-12-19,2032-12-22,4.8045
sw,2025-12-19,2033-12-21,4.8025
sw,2025-12-19,2034-12-21,4.8045
sw,2025-12-19,2035-12-21,4.8105
sw,2025-12-19,2037-12-23,4.8295
sw,2025-12-19,2040-12-21,4.8525
sw,2025-12-19,2045-12-21,4.8385
sw,2025-12-19,2050-12-21,4.7635
sw,2025-12-19,2055-12-22,4.6735
sw,2025-12-19,2065-12-23,4.474
sw,2025-12-19,2075-12-23,4.274
