Term,Rate,PriceDate,NBD,StartDate,EndDate,PayDate
0.0027397260273972603,4.663590943588267,20241210,0,20241210,20241211,20241211
0.03561643835616438,4.652332305908203,20241210,2,20241212,20241219,20241223
0.09863013698630137,4.504701614379883,20241210,2,20241212,20250112,20250115
0.18082191780821918,4.461916923522947,20241210,2,20241212,20250212,20250214
0.25753424657534246,4.435352802276611,20241210,2,20241212,20250312,20250314
0.5150684931506849,4.298215627670288,20241210,2,20241212,20250612,20250616
0.7671232876712328,4.186333417892456,20241210,2,20241212,20250912,20250916
1.0164383561643835,4.101890802383423,20241210,2,20241212,20251212,20251216
1.515068493150685,3.982151627540588,20241210,2,20241212,20260612,20260616
2.0164383561643837,3.902401506900788,20241210,2,20241212,20261212,20261216
3.0136986301369864,3.805377006530761,20241210,2,20241212,20271212,20271215
4.013698630136986,3.7423262298107147,20241210,2,20241212,20281212,20281214
5.013698630136986,3.703945755958557,20241210,2,20241212,20291212,20291214
6.019178082191781,3.687171429395676,20241210,2,20241212,20301212,20301216
7.019178082191781,3.678665712475776,20241210,2,20241212,20311212,20311216
8.01917808219178,3.677533373236656,20241210,2,20241212,20321212,20321215
9.016438356164384,3.6806915104389186,20241210,2,20241212,20331212,20331214
10.016438356164384,3.68830554187298,20241210,2,20241212,20341212,20341214
12.024657534246575,3.7116937935352325,20241210,2,20241212,20361212,20361216
15.01917808219178,3.740170225501062,20241210,2,20241212,20391212,20391214
20.024657534246575,3.7199056595563884,20241210,2,20241212,20441212,20441214
25.03013698630137,3.6104798913002027,20241210,2,20241212,20491212,20491215
30.035616438356165,3.4748071581125277,20241210,2,20241212,20541212,20541216
40.04383561643836,3.1613368988037114,20241210,2,20241212,20641212,20641216
50.04383561643836,2.8390250205993643,20241210,2,20241212,20741212,20741214
