Type,StartDate,Maturity,MarketQuote
dg,2026-01-30,2026-02-02,5.7
sw,2026-02-02,2026-02-11,5.6925
sw,2026-02-02,2026-04-06,5.5555
sw,2026-02-02,2026-05-06,5.514
sw,2026-02-02,2026-06-04,5.4955
sw,2026-02-02,2026-09-04,5.387
sw,2026-02-02,2026-12-04,5.296
sw,2026-02-02,2027-02-04,5.2305
sw,2026-02-02,2027-02-04,5.0955
sw,2026-02-02,2028-02-04,5.028
sw,2026-02-02,2029-02-06,4.931
sw,2026-02-02,2030-02-06,4.8685
sw,2026-02-02,2031-02-05,4.8305
sw,2026-02-02,2032-02-04,4.8135
sw,2026-02-02,2033-02-04,4.8045
sw,2026-02-02,2034-02-06,4.8025
sw,2026-02-02,2035-02-06,4.8045
sw,2026-02-02,2036-02-06,4.8105
sw,2026-02-02,2038-02-04,4.8295
sw,2026-02-02,2041-02-06,4.8525
sw,2026-02-02,2046-02-06,4.8385
sw,2026-02-02,2051-02-06,4.7635
sw,2026-02-02,2056-02-04,4.6735
sw,2026-02-02,2066-02-04,4.474
sw,2026-02-02,2076-02-05,4.274
