Type,StartDate,Maturity,MarketQuote
dg,2026-02-12,2026-02-13,5.7
sw,2026-02-13,2026-02-24,5.6925
sw,2026-02-13,2026-04-15,5.5555
sw,2026-02-13,2026-05-15,5.514
sw,2026-02-13,2026-06-17,5.4955
sw,2026-02-13,2026-09-16,5.387
sw,2026-02-13,2026-12-16,5.296
sw,2026-02-13,2027-02-17,5.2305
sw,2026-02-13,2027-02-17,5.0955
sw,2026-02-13,2028-02-16,5.028
sw,2026-02-13,2029-02-15,4.931
sw,2026-02-13,2030-02-15,4.8685
sw,2026-02-13,2031-02-17,4.8305
sw,2026-02-13,2032-02-17,4.8135
sw,2026-02-13,2033-02-16,4.8045
sw,2026-02-13,2034-02-15,4.8025
sw,2026-02-13,2035-02-15,4.8045
sw,2026-02-13,2036-02-15,4.8105
sw,2026-02-13,2038-02-17,4.8295
sw,2026-02-13,2041-02-15,4.8525
sw,2026-02-13,2046-02-15,4.8385
sw,2026-02-13,2051-02-15,4.7635
sw,2026-02-13,2056-02-16,4.6735
sw,2026-02-13,2066-02-17,4.474
sw,2026-02-13,2076-02-17,4.274
