Type,StartDate,Maturity,MarketQuote
sp,2026-01-05,2026-01-06,0.0
sp,2026-01-06,2026-01-07,0.0
sp,2026-01-07,2026-01-14,-35.0
sp,2026-01-07,2026-02-09,-175.0
sp,2026-01-07,2026-04-07,-370.0
sp,2026-01-07,2026-04-07,-570.0
sp,2026-01-07,2026-07-07,-1300.0
sp,2026-01-07,2027-01-07,-2790.0
sw,2026-01-07,2027-01-07,2.035
sw,2026-01-07,2028-01-07,1.965
sw,2026-01-07,2029-01-08,1.925
sw,2026-01-07,2030-01-07,1.89
sw,2026-01-07,2031-01-07,1.875
sw,2026-01-07,2032-01-07,1.88
sw,2026-01-07,2033-01-07,1.885
sw,2026-01-07,2034-01-09,1.885
sw,2026-01-07,2035-01-08,1.88
sw,2026-01-07,2036-01-07,1.9
sw,2026-01-07,2037-01-07,1.9
sw,2026-01-07,2038-01-07,1.88
sw,2026-01-07,2041-01-07,1.84
sw,2026-01-07,2046-01-08,1.77
