Term,Rate,PriceDate,NBD,StartDate,EndDate,PayDate
0.0027397260273972603,5.699554977839247,20251216,0,20251216,20251217,20251217
0.03561643835616438,5.75698471069336,20251216,1,20251218,20251229,20251229
0.09863013698630137,5.622729301452637,20251216,1,20251218,20260120,20260121
0.18082191780821918,5.567631244659424,20251216,1,20251218,20260218,20260220
0.25753424657534246,5.536705970764161,20251216,1,20251218,20260318,20260320
0.5150684931506849,5.390566825866698,20251216,1,20251218,20260618,20260622
0.7671232876712328,5.2658159732818595,20251216,1,20251218,20260918,20260922
1.0164383561643835,5.168776273727417,20251216,1,20251218,20261218,20261222
1.0164383561643835,5.03948187828064,20251216,1,20251218,20261218,20261222
2.0164383561643837,4.968433797359466,20251216,1,20251218,20271220,20271222
3.0136986301369864,4.871369779109953,20251216,1,20251218,20281218,20281220
4.013698630136986,4.808405131101609,20251216,1,20251218,20291218,20291220
5.013698630136986,4.770045682787895,20251216,1,20251218,20301218,20301220
6.019178082191781,4.753425121307373,20251216,1,20251218,20311218,20311222
7.021917808219178,4.745021492242812,20251216,1,20251218,20321220,20321222
8.01917808219178,4.7442088425159445,20251216,1,20251218,20331219,20331221
9.016438356164384,4.747740119695662,20251216,1,20251218,20341218,20341220
10.016438356164384,4.7558582574129105,20251216,1,20251218,20351218,20351220
12.024657534246575,4.780620515346526,20251216,1,20251218,20371218,20371222
15.021917808219179,4.810917302966117,20251216,1,20251218,20401218,20401220
20.024657534246575,4.78845189511776,20251216,1,20251218,20451218,20451220
25.03013698630137,4.665265291929245,20251216,1,20251218,20501219,20501221
30.035616438356165,4.509139396250247,20251216,1,20251218,20551220,20551222
40.04383561643836,4.136809661984444,20251216,1,20251218,20651218,20651222
50.04383561643836,3.7404359579086317,20251216,1,20251218,20751218,20751220
