Type,StartDate,Maturity,MarketQuote
dg,2026-02-11,2026-02-12,4.6
sw,2026-02-12,2026-02-23,4.5925
sw,2026-02-12,2026-04-15,4.4555
sw,2026-02-12,2026-05-14,4.414
sw,2026-02-12,2026-06-16,4.3955
sw,2026-02-12,2026-09-16,4.287
sw,2026-02-12,2026-12-16,4.196
sw,2026-02-12,2027-02-16,4.1305
sw,2026-02-12,2027-02-16,3.9955
sw,2026-02-12,2028-02-16,3.928
sw,2026-02-12,2029-02-14,3.831
sw,2026-02-12,2030-02-14,3.7685
sw,2026-02-12,2031-02-14,3.7305
sw,2026-02-12,2032-02-16,3.7135
sw,2026-02-12,2033-02-16,3.7045
sw,2026-02-12,2034-02-15,3.7025
sw,2026-02-12,2035-02-14,3.7045
sw,2026-02-12,2036-02-14,3.7105
sw,2026-02-12,2038-02-16,3.7295
sw,2026-02-12,2041-02-14,3.7525
sw,2026-02-12,2046-02-14,3.7385
sw,2026-02-12,2051-02-15,3.6635
sw,2026-02-12,2056-02-16,3.5735
sw,2026-02-12,2066-02-16,3.374
sw,2026-02-12,2076-02-14,3.174
